Model unknown

  Variables:
    Q : Size=23409, Index=Q_index
         (149, 83) :     0 :   0.0 :     1 : False : False : Binary
         (149, 84) :     0 :   0.0 :     1 : False : False : Binary
         (149, 85) :     0 :   0.0 :     1 : False : False : Binary
         (149, 86) :     0 :   0.0 :     1 : False : False : Binary
         (149, 87) :     0 :   0.0 :     1 : False : False : Binary
         (149, 88) :     0 :   0.0 :     1 : False : False : Binary
         (149, 89) :     0 :   0.0 :     1 : False : False : Binary
         (149, 90) :     0 :   0.0 :     1 : False : False : Binary
         (149, 91) :     0 :   0.0 :     1 : False : False : Binary
         (149, 92) :     0 :   0.0 :     1 : False : False : Binary
         (149, 93) :     0 :   0.0 :     1 : False : False : Binary
         (149, 94) :     0 :   0.0 :     1 : False : False : Binary
         (149, 95) :     0 :   0.0 :     1 : False : False : Binary
         (149, 96) :     0 :   0.0 :     1 : False : False : Binary
         (149, 97) :     0 :   0.0 :     1 : False : False : Binary
         (149, 98) :     0 :   0.0 :     1 : False : False : Binary
         (149, 99) :     0 :   0.0 :     1 : False : False : Binary
        (149, 100) :     0 :   0.0 :     1 : False : False : Binary
        (149, 101) :     0 :   0.0 :     1 : False : False : Binary
        (149, 102) :     0 :   0.0 :     1 : False : False : Binary
        (149, 103) :     0 :   0.0 :     1 : False : False : Binary
        (149, 104) :     0 :   0.0 :     1 : False : False : Binary
        (149, 105) :     0 :   0.0 :     1 : False : False : Binary
        (149, 106) :     0 :   0.0 :     1 : False : False : Binary
        (149, 107) :     0 :   0.0 :     1 : False : False : Binary
        (149, 108) :     0 :   0.0 :     1 : False : False : Binary
        (149, 109) :     0 :   0.0 :     1 : False : False : Binary
        (149, 110) :     0 :   0.0 :     1 : False : False : Binary
        (149, 111) :     0 :   0.0 :     1 : False : False : Binary
        (149, 112) :     0 :   0.0 :     1 : False : False : Binary
        (149, 113) :     0 :   0.0 :     1 : False : False : Binary
        (149, 114) :     0 :   0.0 :     1 : False : False : Binary
        (149, 115) :     0 :   0.0 :     1 : False : False : Binary
        (149, 116) :     0 :   0.0 :     1 : False : False : Binary
        (149, 117) :     0 :   0.0 :     1 : False : False : Binary
        (149, 118) :     0 :   0.0 :     1 : False : False : Binary
        (149, 119) :     0 :   0.0 :     1 : False : False : Binary
        (149, 120) :     0 :   0.0 :     1 : False : False : Binary
        (149, 121) :     0 :   0.0 :     1 : False : False : Binary
        (149, 122) :     0 :   0.0 :     1 : False : False : Binary
        (149, 123) :     0 :   0.0 :     1 : False : False : Binary
        (149, 124) :     0 :   0.0 :     1 : False : False : Binary
        (149, 125) :     0 :   0.0 :     1 : False : False : Binary
        (149, 126) :     0 :   0.0 :     1 : False : False : Binary
        (149, 127) :     0 :   0.0 :     1 : False : False : Binary
        (149, 128) :     0 :   0.0 :     1 : False : False : Binary
        (149, 129) :     0 :   0.0 :     1 : False : False : Binary
        (149, 130) :     0 :   0.0 :     1 : False : False : Binary
        (149, 131) :     0 :   0.0 :     1 : False : False : Binary
        (149, 132) :     0 :   0.0 :     1 : False : False : Binary
        (149, 133) :     0 :   0.0 :     1 : False : False : Binary
        (149, 134) :     0 :   0.0 :     1 : False : False : Binary
        (149, 135) :     0 :   0.0 :     1 : False : False : Binary
        (149, 136) :     0 :   0.0 :     1 : False : False : Binary
        (149, 137) :     0 :   0.0 :     1 : False : False : Binary
        (149, 138) :     0 :   0.0 :     1 : False : False : Binary
        (149, 139) :     0 :   0.0 :     1 : False : False : Binary
        (149, 140) :     0 :   0.0 :     1 : False : False : Binary
        (149, 141) :     0 :   0.0 :     1 : False : False : Binary
        (149, 142) :     0 :   0.0 :     1 : False : False : Binary
        (149, 143) :     0 :   0.0 :     1 : False : False : Binary
        (149, 144) :     0 :   0.0 :     1 : False : False : Binary
        (149, 145) :     0 :   0.0 :     1 : False : False : Binary
        (149, 146) :     0 :   0.0 :     1 : False : False : Binary
        (149, 147) :     0 :   0.0 :     1 : False : False : Binary
        (149, 148) :     0 :   0.0 :     1 : False : False : Binary
        (149, 149) :     0 :   0.0 :     1 : False : False : Binary
        (149, 150) :     0 :   0.0 :     1 : False : False : Binary
        (149, 151) :     0 :   0.0 :     1 : False : False : Binary
        (149, 152) :     0 :   0.0 :     1 : False : False : Binary
          (150, 0) :     0 :   0.0 :     1 : False : False : Binary
          (150, 1) :     0 :   0.0 :     1 : False : False : Binary
          (150, 2) :     0 :   0.0 :     1 : False : False : Binary
          (150, 3) :     0 :   0.0 :     1 : False : False : Binary
          (150, 4) :     0 :   0.0 :     1 : False : False : Binary
          (150, 5) :     0 :   0.0 :     1 : False : False : Binary
          (150, 6) :     0 :   0.0 :     1 : False : False : Binary
          (150, 7) :     0 :   0.0 :     1 : False : False : Binary
          (150, 8) :     0 :   0.0 :     1 : False : False : Binary
          (150, 9) :     0 :   0.0 :     1 : False : False : Binary
         (150, 10) :     0 :   0.0 :     1 : False : False : Binary
         (150, 11) :     0 :   0.0 :     1 : False : False : Binary
         (150, 12) :     0 :   0.0 :     1 : False : False : Binary
         (150, 13) :     0 :   0.0 :     1 : False : False : Binary
         (150, 14) :     0 :   0.0 :     1 : False : False : Binary
         (150, 15) :     0 :   0.0 :     1 : False : False : Binary
         (150, 16) :     0 :   0.0 :     1 : False : False : Binary
         (150, 17) :     0 :   0.0 :     1 : False : False : Binary
         (150, 18) :     0 :   0.0 :     1 : False : False : Binary
         (150, 19) :     0 :   0.0 :     1 : False : False : Binary
         (150, 20) :     0 :   0.0 :     1 : False : False : Binary
         (150, 21) :     0 :   0.0 :     1 : False : False : Binary
         (150, 22) :     0 :   0.0 :     1 : False : False : Binary
         (150, 23) :     0 :   0.0 :     1 : False : False : Binary
         (150, 24) :     0 :   0.0 :     1 : False : False : Binary
         (150, 25) :     0 :   0.0 :     1 : False : False : Binary
         (150, 26) :     0 :   0.0 :     1 : False : False : Binary
         (150, 27) :     0 :   0.0 :     1 : False : False : Binary
         (150, 28) :     0 :   0.0 :     1 : False : False : Binary
         (150, 29) :     0 :   0.0 :     1 : False : False : Binary
         (150, 30) :     0 :   0.0 :     1 : False : False : Binary
         (150, 31) :     0 :   0.0 :     1 : False : False : Binary
         (150, 32) :     0 :   0.0 :     1 : False : False : Binary
         (150, 33) :     0 :   0.0 :     1 : False : False : Binary
         (150, 34) :     0 :   0.0 :     1 : False : False : Binary
         (150, 35) :     0 :   0.0 :     1 : False : False : Binary
         (150, 36) :     0 :   0.0 :     1 : False : False : Binary
         (150, 37) :     0 :   0.0 :     1 : False : False : Binary
         (150, 38) :     0 :   0.0 :     1 : False : False : Binary
         (150, 39) :     0 :   0.0 :     1 : False : False : Binary
         (150, 40) :     0 :   0.0 :     1 : False : False : Binary
         (150, 41) :     0 :   0.0 :     1 : False : False : Binary
         (150, 42) :     0 :   0.0 :     1 : False : False : Binary
         (150, 43) :     0 :   0.0 :     1 : False : False : Binary
         (150, 44) :     0 :   0.0 :     1 : False : False : Binary
         (150, 45) :     0 :   0.0 :     1 : False : False : Binary
         (150, 46) :     0 :   0.0 :     1 : False : False : Binary
         (150, 47) :     0 :   0.0 :     1 : False : False : Binary
         (150, 48) :     0 :   0.0 :     1 : False : False : Binary
         (150, 49) :     0 :   0.0 :     1 : False : False : Binary
         (150, 50) :     0 :   0.0 :     1 : False : False : Binary
         (150, 51) :     0 :   0.0 :     1 : False : False : Binary
         (150, 52) :     0 :   0.0 :     1 : False : False : Binary
         (150, 53) :     0 :   0.0 :     1 : False : False : Binary
         (150, 54) :     0 :   0.0 :     1 : False : False : Binary
         (150, 55) :     0 :   0.0 :     1 : False : False : Binary
         (150, 56) :     0 :   0.0 :     1 : False : False : Binary
         (150, 57) :     0 :   0.0 :     1 : False : False : Binary
         (150, 58) :     0 :   0.0 :     1 : False : False : Binary
         (150, 59) :     0 :   0.0 :     1 : False : False : Binary
         (150, 60) :     0 :   0.0 :     1 : False : False : Binary
         (150, 61) :     0 :   0.0 :     1 : False : False : Binary
         (150, 62) :     0 :   0.0 :     1 : False : False : Binary
         (150, 63) :     0 :   0.0 :     1 : False : False : Binary
         (150, 64) :     0 :   0.0 :     1 : False : False : Binary
         (150, 65) :     0 :   0.0 :     1 : False : False : Binary
         (150, 66) :     0 :   0.0 :     1 : False : False : Binary
         (150, 67) :     0 :   0.0 :     1 : False : False : Binary
         (150, 68) :     0 :   0.0 :     1 : False : False : Binary
         (150, 69) :     0 :   0.0 :     1 : False : False : Binary
         (150, 70) :     0 :   0.0 :     1 : False : False : Binary
         (150, 71) :     0 :   0.0 :     1 : False : False : Binary
         (150, 72) :     0 :   0.0 :     1 : False : False : Binary
         (150, 73) :     0 :   0.0 :     1 : False : False : Binary
         (150, 74) :     0 :   0.0 :     1 : False : False : Binary
         (150, 75) :     0 :   0.0 :     1 : False : False : Binary
         (150, 76) :     0 :   0.0 :     1 : False : False : Binary
         (150, 77) :     0 :   0.0 :     1 : False : False : Binary
         (150, 78) :     0 :   0.0 :     1 : False : False : Binary
         (150, 79) :     0 :   0.0 :     1 : False : False : Binary
         (150, 80) :     0 :   0.0 :     1 : False : False : Binary
         (150, 81) :     0 :   0.0 :     1 : False : False : Binary
         (150, 82) :     0 :   0.0 :     1 : False : False : Binary
         (150, 83) :     0 :   0.0 :     1 : False : False : Binary
         (150, 84) :     0 :   0.0 :     1 : False : False : Binary
         (150, 85) :     0 :   0.0 :     1 : False : False : Binary
         (150, 86) :     0 :   0.0 :     1 : False : False : Binary
         (150, 87) :     0 :   0.0 :     1 : False : False : Binary
         (150, 88) :     0 :   0.0 :     1 : False : False : Binary
         (150, 89) :     0 :   0.0 :     1 : False : False : Binary
         (150, 90) :     0 :   0.0 :     1 : False : False : Binary
         (150, 91) :     0 :   0.0 :     1 : False : False : Binary
         (150, 92) :     0 :   0.0 :     1 : False : False : Binary
         (150, 93) :     0 :   0.0 :     1 : False : False : Binary
         (150, 94) :     0 :   0.0 :     1 : False : False : Binary
         (150, 95) :     0 :   0.0 :     1 : False : False : Binary
         (150, 96) :     0 :   0.0 :     1 : False : False : Binary
         (150, 97) :     0 :   0.0 :     1 : False : False : Binary
         (150, 98) :     0 :   0.0 :     1 : False : False : Binary
         (150, 99) :     0 :   0.0 :     1 : False : False : Binary
        (150, 100) :     0 :   0.0 :     1 : False : False : Binary
        (150, 101) :     0 :   0.0 :     1 : False : False : Binary
        (150, 102) :     0 :   0.0 :     1 : False : False : Binary
        (150, 103) :     0 :   0.0 :     1 : False : False : Binary
        (150, 104) :     0 :   0.0 :     1 : False : False : Binary
        (150, 105) :     0 :   0.0 :     1 : False : False : Binary
        (150, 106) :     0 :   0.0 :     1 : False : False : Binary
        (150, 107) :     0 :   0.0 :     1 : False : False : Binary
        (150, 108) :     0 :   0.0 :     1 : False : False : Binary
        (150, 109) :     0 :   0.0 :     1 : False : False : Binary
        (150, 110) :     0 :   0.0 :     1 : False : False : Binary
        (150, 111) :     0 :   0.0 :     1 : False : False : Binary
        (150, 112) :     0 :   0.0 :     1 : False : False : Binary
        (150, 113) :     0 :   0.0 :     1 : False : False : Binary
        (150, 114) :     0 :   0.0 :     1 : False : False : Binary
        (150, 115) :     0 :   0.0 :     1 : False : False : Binary
        (150, 116) :     0 :   0.0 :     1 : False : False : Binary
        (150, 117) :     0 :   0.0 :     1 : False : False : Binary
        (150, 118) :     0 :   0.0 :     1 : False : False : Binary
        (150, 119) :     0 :   0.0 :     1 : False : False : Binary
        (150, 120) :     0 :   0.0 :     1 : False : False : Binary
        (150, 121) :     0 :   0.0 :     1 : False : False : Binary
        (150, 122) :     0 :   0.0 :     1 : False : False : Binary
        (150, 123) :     0 :   0.0 :     1 : False : False : Binary
        (150, 124) :     0 :   0.0 :     1 : False : False : Binary
        (150, 125) :     0 :   0.0 :     1 : False : False : Binary
        (150, 126) :     0 :   0.0 :     1 : False : False : Binary
